timestamp,sensor_setup_id,signal_value,measurement_id
1614931643020,5,9.455238342285156,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643020,6,1.5481562614440918,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643020,1,-0.022103585302829742,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643020,2,-0.015712186694145203,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643020,3,0.019307348877191544,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643070,4,-0.786640465259552,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643070,5,9.742377281188965,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643070,6,1.490728497505188,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643070,1,-0.022103585302829742,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643070,2,-0.015712186694145203,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643070,3,0.019307348877191544,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643120,4,-0.7770691514015198,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643120,5,9.790233612060547,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643120,6,2.032104730606079,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643120,1,-0.022103585302829742,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643120,2,-0.015712186694145203,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643120,3,0.019307348877191544,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643184,4,-0.9116654396057129,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643184,5,9.301499366760254,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643184,6,0.6382854580879211,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643184,1,0.0017310036346316338,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643184,2,0.015312724746763706,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931643184,3,-0.013049104250967503,89bda9b1-d79e-4bdd-80ed-fea4d6d66c88
1614931680315,4,-1.6803597211837769,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680315,5,10.243075370788574,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680315,6,1.622931957244873,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680315,1,-0.011451254598796368,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680315,2,-0.02236989326775074,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680315,3,0.019307348877191544,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680365,4,-0.5760720372200012,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680365,5,9.440881729125977,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680365,6,1.428515076637268,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680365,1,-0.011451254598796368,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680365,2,-0.02236989326775074,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680365,3,0.019307348877191544,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680420,4,-0.6382854580879211,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680420,5,9.224929809570312,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680420,6,1.1461620330810547,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680420,1,-0.011451254598796368,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680420,2,-0.02236989326775074,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680420,3,0.019307348877191544,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680466,4,-0.5186443328857422,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680466,5,9.919445991516113,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680466,6,2.108675003051758,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680466,1,-0.011451254598796368,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680466,2,-0.02236989326775074,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680466,3,0.019307348877191544,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680514,4,-0.8685946464538574,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680514,5,9.78544807434082,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680514,6,1.5146567821502686,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680514,1,-0.011451254598796368,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680514,2,-0.02236989326775074,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680514,3,0.019307348877191544,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680576,4,-0.5569294691085815,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680576,5,9.517452239990234,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680576,6,1.5050854682922363,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680576,1,-0.011451254598796368,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680576,2,-0.02236989326775074,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680576,3,0.019307348877191544,0839c86c-2aef-4042-95ad-958ab678a21a
1614931680615,4,-0.6239284873008728,0839c86c-2aef-4042-95ad-958ab678a21a
