timestamp,sensor_setup_id,signal_value,measurement_id
1613977572437,4,0.5781657695770264,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572437,5,9.572187423706055,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572437,6,1.7533408403396606,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572482,4,0.521934449672699,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572482,5,9.85693359375,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572482,6,1.0196415185928345,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572544,4,0.5697908997535706,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572544,5,10.04148006439209,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572544,6,1.83828604221344,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572577,4,0.6080760359764099,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572577,5,9.421440124511719,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572577,6,1.5894324779510498,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572577,1,-0.013438640162348747,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572577,2,0.0010689827613532543,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572577,3,-0.0,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572641,4,0.7947162389755249,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572641,5,9.634401321411133,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572641,6,1.555932879447937,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572641,1,-0.013438640162348747,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572641,2,0.0010689827613532543,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572641,3,-0.0,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572676,4,0.6032904386520386,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572676,5,9.876076698303223,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572676,6,1.8215361833572388,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572676,1,-0.013438640162348747,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572676,2,0.0010689827613532543,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572676,3,-0.0,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572742,4,0.6320042610168457,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572742,5,9.885647773742676,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572742,6,1.31156587600708,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572742,1,-0.013438640162348747,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572742,2,0.0010689827613532543,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572742,3,-0.0,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572776,4,0.6487540602684021,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
1613977572776,5,9.806684494018555,e7572ece-fd66-4d4e-b6d5-44de5b8a6b9c
