timestamp,sensor_setup_id,signal_value,measurement_id
1613979281350,4,0.2964109182357788,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281350,5,9.758828163146973,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281350,6,-0.6433702111244202,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281351,1,-0.02107422985136509,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281351,2,0.0006108472589403391,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281351,3,-0.0004581354442052543,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281400,4,0.2964109182357788,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281400,5,9.758828163146973,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281400,6,-0.6433702111244202,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281400,1,-0.02107422985136509,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281400,2,0.0006108472589403391,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281400,3,-0.0004581354442052543,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281451,4,0.2964109182357788,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281451,5,9.758828163146973,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281451,6,-0.6433702111244202,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281451,1,-0.02107422985136509,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281451,2,0.0006108472589403391,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281451,3,-0.0004581354442052543,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281501,4,0.2964109182357788,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281501,5,9.758828163146973,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281501,6,-0.6433702111244202,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281501,1,-0.02107422985136509,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
1613979281501,2,0.0006108472589403391,ddf9ef44-ba72-4af8-98b9-472bd7d5a800
